Date,Bogle,Dividend Yield,PE,Earnings Growth,Earnings,Index Level
1910.12,6.002925278610757,0.05193370165745856,12.397260273972604,0.034307915765685815,0.730000,9.050000,
1911.01,6.238862875010562,0.05070118662351672,12.905471251566196,0.03397966298388444,0.718300,9.270000,
1911.02,6.337081082075002,0.04984093319194061,13.343710202348946,0.03255170528924034,0.706700,9.430000,
1911.03,6.303908745283185,0.05042918454935622,13.410071942446045,0.031144953015414423,0.695000,9.320000,
1911.04,6.3090122902319,0.050646551724137935,13.581150300014633,0.029733652602062843,0.683300,9.280000,
1911.05,6.440368006536223,0.049578059071729956,14.1134435015632,0.028330406551408505,0.671700,9.480000,
1911.06,6.574471779898188,0.048603929679420885,14.65151515151515,0.026947592233963258,0.660000,9.670000,
1911.07,6.592040599837628,0.04880581516095534,14.854234150856087,0.025559815485770576,0.648300,9.630000,
1911.08,6.393009964563268,0.05125408942202835,14.402387309564944,0.02417951808909158,0.636700,9.170000,
1911.09,6.182330310804493,0.05420991926182237,13.872,0.022818934911880584,0.625000,8.670000,
1911.1,6.257683679366662,0.053899082568807336,14.218164030653842,0.021453001471482436,0.613300,8.720000,
1911.11,6.492500062452128,0.05181918412348401,15.073957121489114,0.020094011498429598,0.601700,9.070000,
1911.12,6.57472941823922,0.05159165751920966,15.440677966101696,0.018754068889688336,0.590000,9.110000,
1912.01,6.300284435557292,0.05162280701754386,15.220293724966622,0.017408411123941647,0.599200,9.120000,
1912.02,6.148004933704292,0.05217920353982301,14.861088278809797,0.017700327040264918,0.608300,9.040000,
1912.03,6.173747781142415,0.05080645161290322,15.06072874493927,0.018006398864590656,0.617500,9.300000,
1912.04,6.215743595869272,0.04935349322210636,15.30237753310994,0.018297559142894437,0.626700,9.590000,
1912.05,6.10574242377903,0.049498956158663884,15.067631330607108,0.018588342719877637,0.635800,9.580000,
1912.06,6.002038567818952,0.049582463465553235,14.852713178294573,0.018893300175425676,0.645000,9.580000,
1912.07,5.904213907621844,0.049614181438998955,14.659125649648425,0.01918333974852615,0.654200,9.590000,
1912.08,5.918934990473708,0.048593272171253823,14.789687924016283,0.01947300832754162,0.663300,9.810000,
1912.09,5.846693529040775,0.048427991886409734,14.661710037174721,0.019776868997833263,0.672500,9.860000,
1912.1,5.739021635979694,0.04860772357723577,14.43450198034326,0.020065804996284964,0.681700,9.840000,
1912.11,5.590117065755107,0.049249743062692704,14.0851187029531,0.020354375604487718,0.690800,9.730000,
1912.12,5.322107443012117,0.05117270788912579,13.400000000000002,0.020657156757896367,0.700000,9.380000,
1913.01,5.392506234257352,0.051612903225806445,13.396715643906655,0.020945006003547206,0.694200,9.300000,
1913.02,5.205053076574842,0.05351170568561872,13.03210809240157,0.019875865982420082,0.688300,8.970000,
1913.03,5.097686246957064,0.054545454545454536,12.893772893772894,0.01881229074010804,0.682500,8.800000,
1913.04,5.07030609002401,0.05460750853242321,12.989507906014481,0.017752976424993516,0.676700,8.790000,
1913.05,4.933148297877059,0.05614035087719298,12.745974955277283,0.01669845681250881,0.670800,8.550000,
1913.06,4.707325864365805,0.05911330049261084,12.210526315789473,0.015649130032187264,0.665000,8.120000,
1913.07,4.740041864476424,0.058323207776427695,12.484830097087379,0.014603903357415904,0.659200,8.230000,
1913.08,4.829416228719148,0.056804733727810655,12.934333384356345,0.013563212040289319,0.653300,8.450000,
1913.09,4.852077518794857,0.05627198124267292,13.173745173745173,0.0125273593962969,0.647500,8.530000,
1913.1,4.706118998310665,0.05811138014527845,12.872058594358734,0.01149545760876114,0.641700,8.260000,
1913.11,4.5936531280252355,0.059627329192546576,12.661214218307645,0.010467845911353413,0.635800,8.050000,
1913.12,4.576087546073509,0.05970149253731344,12.761904761904761,0.00944473502694576,0.630000,8.040000,
1914.01,4.717024290620657,0.05675029868578256,13.482603092783503,0.008425436321551683,0.620800,8.370000,
1914.02,4.643508835146966,0.05542452830188679,13.863004740886055,0.006279988474092502,0.611700,8.480000,
1914.03,4.438044670312276,0.05588942307692308,13.809128630705393,0.004143821060942354,0.602500,8.320000,
1914.04,4.2130461656626945,0.056650246305418726,13.686162143940669,0.0020130791761476807,0.593300,8.120000,
1914.05,4.117376151955923,0.05569155446756426,13.984936665525504,-0.00011107425117307113,0.584200,8.170000,
1914.06,3.979767908706585,0.05535055350553505,14.139130434782611,-0.0022274873662132544,0.575000,8.130000,
1914.07,3.625874436524764,0.057942708333333336,13.573700954400849,-0.0043399669832828724,0.565800,7.680000,
1914.08,3.5094911156756265,0.05729166666666667,13.795581102927969,-0.0064473454476355885,0.556700,7.680000,
1914.09,3.398427710295726,0.056640625,14.027397260273972,-0.008548463657164107,0.547500,7.680000,
1914.1,3.2906757799090767,0.055989583333333336,14.267137284042356,-0.01064709352169635,0.538300,7.680000,
1914.11,3.184593743640455,0.055338541666666664,14.512471655328797,-0.012742065317603801,0.529200,7.680000,
1914.12,2.8953742716606534,0.05714285714285714,14.134615384615383,-0.014832215353599798,0.520000,7.350000,
1915.01,2.218161804207439,0.056256684491978605,13.6,-0.016921293273157723,0.550000,7.480000,
1915.02,1.8010701907065754,0.0571409214092141,12.724137931034484,-0.01545546819643806,0.580000,7.380000,
1915.03,1.5703524797519477,0.05581241743725231,12.40983606557377,-0.013995264042408473,0.610000,7.570000,
1915.04,1.574262411203333,0.052002457002457,12.71875,-0.012543732019326015,0.640000,8.140000,
1915.05,1.1788707742342683,0.05335849056603774,11.865671641791044,-0.011099034000985109,0.670000,7.950000,
1915.06,0.9580347729652279,0.05286069651741294,11.485714285714286,-0.00965935072760471,0.700000,8.040000,
1915.07,0.6903306308105428,0.05315855181023721,10.972602739726028,-0.008227728879094509,0.730000,8.010000,
1915.08,0.6396688063960355,0.05110179640718563,10.986842105263158,-0.006802355967251761,0.760000,8.350000,
1915.09,0.5863170953580867,0.049364896073903,10.962025316455696,-0.0053814355518173596,0.790000,8.660000,
1915.1,0.6376857474542384,0.04685995623632385,11.146341463414636,-0.003968011116361692,0.820000,9.140000,
1915.11,0.6148159192711861,0.04536997885835095,11.129411764705884,-0.0025602923229529617,0.850000,9.460000,
1915.12,0.4407782736640047,0.04535864978902953,10.772727272727273,-0.001156502278405247,0.880000,9.480000,
1916.01,0.04483738474811011,0.0472454448017149,9.987154784842646,0.00024031733321594473,0.934200,9.330000,
1916.02,0.12679573990052734,0.04909782608695652,9.308914297278154,0.005885934997908349,0.988300,9.200000,
1916.03,0.2881099880443591,0.05043620501635769,8.800383877159309,0.01146174725653748,1.042000,9.170000,
1916.04,0.426592279464974,0.052183020948180815,8.268003646308113,0.016953418662069897,1.097000,9.070000,
1916.05,0.7400739828257147,0.05223300970873787,8.053866203301476,0.022488887845737215,1.151000,9.270000,
1916.06,1.0113586801668268,0.052884615384615384,7.767634854771783,0.027919070697120407,1.205000,9.360000,
1916.07,1.2069259424744265,0.05479956663055255,7.3312152501985715,0.03331796701272394,1.259000,9.230000,
1916.08,1.5028813801979666,0.05555913978494624,7.083015993907084,0.038694701773601015,1.313000,9.300000,
1916.09,1.9236005692976148,0.05449380165289256,7.076023391812865,0.044058174344086654,1.368000,9.680000,
1916.1,2.3346838604857756,0.053937875751503,7.018284106891702,0.049478970388688426,1.422000,9.980000,
1916.11,2.722070481723299,0.053790401567091084,6.917344173441735,0.05483203497990474,1.476000,10.210000,
1916.12,2.8895483813804996,0.05714285714285714,6.405228758169935,0.06019286037756677,1.530000,9.800000,
1917.01,3.5864846537912887,0.05964472309299895,6.341948310139165,0.06556496147474866,1.509000,9.570000,
1917.02,3.868359467676308,0.0644186046511628,6.068548387096774,0.06761394637280982,1.488000,9.030000,
1917.03,4.393464054657731,0.06364124597207305,6.3419618528610355,0.06963803814142122,1.468000,9.310000,
1917.04,4.808468473105842,0.06579062159214831,6.337249481686247,0.07170639524965572,1.447000,9.170000,
1917.05,5.187375010364787,0.06932279909706546,6.213183730715287,0.07376186344615498,1.426000,8.860000,
1917.06,5.68574305014094,0.06913716814159293,6.434163701067615,0.07574954329694084,1.405000,9.040000,
1917.07,6.085595164570395,0.07233219567690559,6.351156069364162,0.07773646393832934,1.384000,8.790000,
1917.08,6.497524446617309,0.07581477139507621,6.258253851797505,0.07971429657325957,1.363000,8.530000,
1917.09,6.8963520703548555,0.08097290640394089,6.046165301563663,0.08167453393989388,1.343000,8.120000,
1917.1,7.346959244199525,0.08701822916666667,5.809379727685325,0.08374883176222392,1.322000,7.680000,
1917.11,7.849485470829959,0.09647727272727273,5.411222136817833,0.08570143516406192,1.301000,7.040000,
1917.12,8.37753459775508,0.10147058823529412,5.3125,0.08763742892542337,1.280000,6.800000,
1918.01,8.551426746338924,0.09431345353675452,5.740445859872612,0.08957518855244961,1.256000,7.210000,
1918.02,8.460829239006557,0.09017496635262451,6.0308441558441555,0.08834717092203292,1.232000,7.430000,
1918.03,8.381315218124774,0.09065934065934066,6.026490066225166,0.08713309438735917,1.208000,7.280000,
1918.04,8.316362519353342,0.09015256588072122,6.094674556213017,0.08597044056579883,1.183000,7.210000,
1918.05,8.253421725323411,0.08602150537634408,6.41932700603969,0.08475250490039166,1.159000,7.440000,
1918.06,8.194057266684156,0.08456375838926174,6.563876651982379,0.08358402858769676,1.135000,7.450000,
1918.07,8.147025585531114,0.08255659121171771,6.75967596759676,0.08243096402412142,1.111000,7.510000,
1918.08,8.110680691007225,0.08047493403693931,6.973321067157314,0.08129294485289229,1.087000,7.580000,
1918.09,8.065161598662474,0.07957559681697612,7.0931326434619,0.08016961737746753,1.063000,7.540000,
1918.1,8.114416639836081,0.07506361323155215,7.572254335260116,0.07913504738260202,1.038000,7.860000,
1918.11,8.139324863050875,0.07196029776674936,7.948717948717949,0.07797899265335229,1.014000,8.060000,
1918.12,8.086717129583604,0.07215189873417721,7.97979797979798,0.07689774872724087,0.990000,7.900000,
1919.01,7.971868618920625,0.07219108280254777,7.969543147208122,0.07582989666050177,0.985000,7.850000,
1919.02,7.938811870804235,0.07148477157360407,8.040816326530612,0.07537573940386899,0.980000,7.880000,
1919.03,7.969626633969639,0.06896551724137932,8.328205128205127,0.07492259460448802,0.975000,8.120000,
1919.04,8.020502060127537,0.06635280095351609,8.649484536082475,0.07449515365252957,0.970000,8.390000,
1919.05,8.184408945858571,0.061683389074693416,9.295336787564768,0.07401461495060024,0.965000,8.970000,
1919.06,8.24253343260017,0.05971769815418024,9.593750000000002,0.07356709597188926,0.960000,9.210000,
1919.07,8.329384679957776,0.05748685594111461,9.958115183246074,0.07312183485726043,0.955000,9.510000,
1919.08,8.049792989501322,0.061251409244644874,9.336842105263157,0.07267881079794791,0.950000,8.870000,
1919.09,8.07230569138687,0.059933407325194234,9.534391534391535,0.07223800326614782,0.945000,9.010000,
1919.1,8.230739576262197,0.05667370644139387,10.074468085106384,0.07184120396339666,0.940000,9.470000,
1919.11,8.083326826427173,0.05803046789989119,9.828877005347593,0.07136133676930245,0.935000,9.190000,
1919.12,7.946142070568674,0.0594170403587444,9.591397849462364,0.07092711329652701,0.930000,8.920000,
1920.01,7.958858648961986,0.059830124575311436,9.606179286335944,0.07049502641873984,0.919200,8.830000,
1920.02,7.62609629706118,0.06502469135802469,8.91775844985137,0.06900556306575822,0.908300,8.100000,
1920.03,7.787035169075482,0.060553633217993084,9.66016713091922,0.06752113034756646,0.897500,8.670000,
1920.04,7.70913144308939,0.06084883720930233,9.698883500620276,0.06606691135828324,0.886700,8.600000,
1920.05,7.45090351726756,0.06472704714640198,9.203014386846313,0.064579852905009,0.875800,8.060000,
1920.06,7.350162967079091,0.06565656565656566,9.15606936416185,0.0631261914414536,0.865000,7.920000,
1920.07,7.299963034191068,0.06552465233881163,9.260126434090378,0.061687901201137096,0.854200,7.910000,
1920.08,7.146984865732431,0.06798684210526316,9.012213921498873,0.060259027412689736,0.843300,7.600000,
1920.09,7.20153865419302,0.06543837357052097,9.453453453453454,0.05883369111129899,0.832500,7.870000,
1920.1,7.167893454009722,0.06513959390862945,9.589874650115615,0.057437147485288165,0.821700,7.880000,
1920.11,6.984872522458456,0.0684090909090909,9.22545633941786,0.05600726006378576,0.810800,7.480000,
1920.12,6.735708558800233,0.07488986784140969,8.5125,0.054608550333571815,0.800000,6.810000,
1921.01,7.142937331035301,0.07113924050632911,9.386138613861387,0.053223839099523884,0.757500,7.110000,
1921.02,7.1378934454830905,0.07106232294617565,9.874125874125873,0.048438040793932435,0.715000,7.060000,
1921.03,7.127260386405633,0.07231104651162791,10.230483271375464,0.043702203761806446,0.672500,6.880000,
1921.04,7.233218647532759,0.07138929088277858,10.968253968253968,0.03900854487090988,0.630000,6.910000,
1921.05,7.460600613889756,0.06870786516853933,12.119148936170212,0.03431740292710539,0.587500,7.120000,
1921.06,7.4500931327250965,0.07404580152671755,12.01834862385321,0.02968553900272375,0.545000,6.550000,
1921.07,7.708803319465551,0.07362940275650842,12.995024875621892,0.025074509773444387,0.502500,6.530000,
1921.08,8.024234253420175,0.07390697674418605,14.021739130434783,0.020483024467660593,0.460000,6.450000,
1921.09,8.529002424339733,0.07148260211800302,15.83233532934132,0.01590935398649007,0.417500,6.610000,
1921.1,7.120161580537405,0.0698955223880597,17.866666666666667,0.011340195847080015,0.375000,6.700000,
1921.11,4.489165867732221,0.06575070821529745,21.233082706766915,0.006761993777574249,0.332500,7.060000,
1921.12,1.973008699038724,0.06292749658002737,25.20689655172414,0.002205300931048093,0.290000,7.310000,
1922.01,2.7272074556694834,0.06358904109589042,22.57964738632849,-0.002357772256023738,0.323300,7.300000,
1922.02,3.2660038867927885,0.06277479892761394,20.913933277263805,-0.0040488574923494,0.356700,7.460000,
1922.03,3.4611355630918217,0.061046511627906974,19.846153846153847,-0.005732325139869876,0.390000,7.740000,
1922.04,3.2287575811257545,0.05806333739342265,19.395227970706358,-0.007416135906560206,0.423300,8.210000,
1922.05,3.2715327226768878,0.05636576787807738,18.677468797897962,-0.009123729661083324,0.456700,8.530000,
1922.06,4.013260430448726,0.05739644970414202,17.24489795918367,-0.010801000716976317,0.490000,8.450000,
1922.07,4.44293374717215,0.05748531139835488,16.26218230460539,-0.0124811608417148,0.523300,8.510000,
1922.08,3.9786357138459136,0.05586636466591167,15.86132566912161,-0.014160648821790467,0.556700,8.830000,
1922.09,3.3929678410461093,0.054911699779249444,15.355932203389832,-0.015835911533214064,0.590000,9.060000,
1922.1,2.8212580452930505,0.054179265658747304,14.856409433659554,-0.017535980120742756,0.623300,9.260000,
1922.11,1.9647864952319363,0.057477272727272724,13.400335008375212,-0.01922307106981269,0.656700,8.800000,
1922.12,1.3517342812519269,0.0580865603644647,12.72463768115942,-0.020898300769598088,0.690000,8.780000,
1923.01,0.920753566579323,0.05749438202247191,12.461495379445536,-0.022577866987230633,0.714200,8.900000,
1923.02,0.7248251466691182,0.0553125,12.569416226466206,-0.02319576840604609,0.738300,9.280000,
1923.03,0.434882964586078,0.05461293743372217,12.3672131147541,-0.023815469064186634,0.762500,9.430000,
1923.04,-0.058333372038839315,0.056780219780219784,11.567306470064828,-0.024426866774839406,0.786700,9.100000,
1923.05,-0.5777025803330199,0.059780853517877736,10.693142575234337,-0.025051782848644177,0.810800,8.670000,
1923.06,-1.0335426576761397,0.06235011990407674,9.988023952095809,-0.025656451360734578,0.835000,8.340000,
1923.07,-1.4508864451221237,0.06472704714640198,9.380819366852887,-0.026248520129427466,0.859200,8.060000,
1923.08,-1.7367706852118108,0.06460493827160493,9.170157364428846,-0.026836776463884493,0.883300,8.100000,
1923.09,-2.011891713504195,0.06441717791411043,8.980716253443527,-0.02742989799535389,0.907500,8.150000,
1923.1,-2.3440208545095933,0.06559153175591531,8.618654073199528,-0.0280534409793729,0.931700,8.030000,
1923.11,-2.5356733812325754,0.06388149939540508,8.652437748482946,-0.02862736694974899,0.955800,8.270000,
1923.12,-2.705239327683074,0.06198830409356725,8.724489795918368,-0.02920917914439003,0.980000,8.550000,
1924.01,-2.5955529385525615,0.06021517553793884,9.048985447837671,-0.029778832368773767,0.975800,8.830000,
1924.02,-2.6975332351015493,0.0601240135287486,9.12833178964701,-0.03153163257857694,0.971700,8.870000,
1924.03,-2.875633582765693,0.06149425287356323,8.992248062015502,-0.033265395281781074,0.967500,8.700000,
1924.04,-3.0627887081557863,0.06314117647058823,8.823834734765908,-0.035002659838339945,0.963300,8.500000,
1924.05,-3.188242760615667,0.06355371900826445,8.830275229357799,-0.03673842074758449,0.959200,8.470000,
1924.06,-3.238429380146056,0.06257242178447277,9.036649214659686,-0.0384361245434206,0.955000,8.630000,
1924.07,-3.195694565300422,0.05998892580287929,9.497265460664703,-0.040127511381832126,0.950800,9.030000,
1924.08,-3.184138623926061,0.05816916488222698,9.865849794021337,-0.04180930924046378,0.946700,9.340000,
1924.09,-3.3258854608449524,0.05891891891891892,9.814323607427056,-0.043478265361380775,0.942500,9.250000,
1924.1,-3.4840552079037628,0.059879518072289147,9.730363423212193,-0.045203587490472374,0.938300,9.130000,
1924.11,-3.3885253109479097,0.05687759336099585,10.318989509740955,-0.0468454168963508,0.934200,9.640000,
1924.12,-3.280249820085969,0.054133858267716536,10.924731182795698,-0.048488321732657935,0.930000,10.160000,
1925.01,-3.5019027321651657,0.05238185255198488,11.058848123758754,-0.050126818822241126,0.956700,10.580000,
1925.02,-3.5580182911601184,0.05232427366447985,10.851215295433745,-0.048807396044895146,0.983300,10.670000,
1925.03,-3.757125127303973,0.054138594802694895,10.287128712871288,-0.04749680655623523,1.010000,10.390000,
1925.04,-3.8830767639941066,0.055126459143968874,9.91321118611379,-0.04621191550839865,1.037000,10.280000,
1925.05,-3.821836396738071,0.053798303487276156,9.981185324553152,-0.04492230394994867,1.063000,10.610000,
1925.06,-3.82256603616515,0.053240740740740734,9.908256880733944,-0.04367348848178498,1.090000,10.800000,
1925.07,-3.7715204990881475,0.05218018018018018,9.937332139659803,-0.04238152442393872,1.117000,11.100000,
1925.08,-3.7677597236357934,0.051848888888888896,9.84251968503937,-0.041099929301394944,1.143000,11.250000,
1925.09,-3.731217792147871,0.05104257167680278,9.837606837606838,-0.03988068476132689,1.170000,11.510000,
1925.1,-3.6490971030490504,0.04976450798990748,9.933166248955722,-0.03870168097582005,1.197000,11.890000,
1925.11,-3.5509225434701515,0.048597063621533446,10.024529844644317,-0.03742493005442771,1.223000,12.260000,
1925.12,-3.529942985072474,0.04815409309791332,9.968,-0.036233204009551545,1.250000,12.460000,
1926.01,-3.2676481156930173,0.04802371541501976,10.128102481985588,-0.03499924903475238,1.249000,12.650000,
1926.02,-2.797389337448463,0.04853985793212313,10.15224358974359,-0.03104002464259481,1.248000,12.670000,
1926.03,-2.6520842338970576,0.05270956816257409,9.463141025641026,-0.02707080906189696,1.248000,11.810000,
1926.04,-2.2969917064325767,0.054878048780487805,9.206094627105053,-0.02308173202882624,1.247000,11.480000,
1926.05,-1.7917413249331307,0.0551470588235294,9.2776886035313,-0.019030767963179485,1.246000,11.560000,
1926.06,-1.1322180651659803,0.05326176713459951,9.726907630522087,-0.015033702778377234,1.245000,12.110000,
1926.07,-0.4815228136018951,0.05170364500792393,10.144694533762058,-0.010974145577592354,1.244000,12.620000,
1926.08,0.1666425660634921,0.05030487804878049,10.555108608205952,-0.00688652529609457,1.243000,13.120000,
1926.09,0.7084642608826387,0.05011261261261261,10.72463768115942,-0.002804104722152978,1.242000,13.320000,
1926.1,1.0734718874299145,0.051843317972350235,10.483091787439614,0.001299150545906791,1.242000,13.020000,
1926.11,1.6242909201457225,0.051743745261561794,10.628525382755841,0.005586652133553027,1.241000,13.190000,
1926.12,2.20872448427409,0.05114899925871015,10.879032258064516,0.009789263472317788,1.240000,13.490000,
1927.01,2.7431663970439333,0.051992537313432834,10.903173311635475,0.01407707401602698,1.229000,13.400000,
1927.02,3.2269711081356984,0.051486090775988286,11.215106732348112,0.016705947714380942,1.218000,13.660000,
1927.03,3.689178545953781,0.05118961788031723,11.4817880794702,0.01935620483004241,1.208000,13.870000,
1927.04,4.213115884214293,0.05043631245601689,11.871345029239766,0.022119248637691324,1.197000,14.210000,
1927.05,4.785008582182322,0.049204081632653066,12.39460370994941,0.024879237781360697,1.186000,14.700000,
1927.06,5.253589825091684,0.049026192075218265,12.672340425531916,0.02758263055841703,1.175000,14.890000,
1927.07,5.772801206369715,0.04840341655716163,13.075601374570448,0.030335507489088087,1.164000,15.220000,
1927.08,6.44977934031718,0.046369307548346846,13.902862098872507,0.03311516120898239,1.153000,16.030000,
1927.09,7.150360668755153,0.04427390791027154,14.820647419072618,0.03589935114164278,1.143000,16.940000,
1927.1,7.49112470397505,0.045365707434052764,14.734982332155479,0.038789688465828975,1.132000,16.680000,
1927.11,8.046357970462042,0.04474208675263775,15.218554861730597,0.041761223086292265,1.121000,17.060000,
1927.12,8.599092869031459,0.04410080183276059,15.72972972972973,0.044640666539614626,1.110000,17.460000,
1928.01,8.748963470151075,0.044306902452937814,15.472197705207416,0.04757815516451935,1.133000,17.530000,
1928.02,8.780303176146102,0.04522517321016166,14.995670995670995,0.05008298037296477,1.155000,17.320000,
1928.03,9.164607529023296,0.04328767123287672,15.505522514868309,0.05253959613212844,1.177000,18.250000,
1928.04,9.611645419647948,0.041067010309278354,16.166666666666668,0.05506387573129601,1.200000,19.400000,
1928.05,9.653190739897921,0.040165,16.366612111292962,0.05758240392150915,1.222000,20.000000,
1928.06,9.69717849505029,0.04258675078864354,15.277108433734938,0.060042997410866716,1.245000,19.020000,
1928.07,9.844855146677546,0.042625260960334026,15.110410094637224,0.06257160886877378,1.268000,19.160000,
1928.08,10.143648209759368,0.041622851365015166,15.333333333333334,0.06510624731554593,1.290000,19.780000,
1928.09,10.65857033768905,0.03920642418516768,16.135670731707318,0.067585601317665,1.312000,21.170000,
1928.1,10.879037943326544,0.03873611111111111,16.179775280898877,0.07012088994929933,1.335000,21.600000,
1928.11,10.428884159738669,0.03656981786643539,16.9933677229182,0.07270413879825322,1.357000,23.060000,
1928.12,10.823727580089326,0.0367170626349892,16.77536231884058,0.07520854363833496,1.380000,23.150000,
1929.01,10.28928953714942,0.03459372485921158,17.769835596854897,0.07778453023708054,1.399000,24.860000,
1929.02,10.665948750353836,0.034813925570228096,17.623413258110013,0.08049601148841501,1.418000,24.990000,
1929.03,10.877874310512079,0.03460479748328746,17.684283727399166,0.08317223815945218,1.438000,25.430000,
1929.04,11.406275541347751,0.035205696202531646,17.350720658888125,0.0859358173381739,1.457000,25.280000,
1929.05,11.644636484935338,0.03507404520654715,17.384823848238483,0.08864884625911684,1.476000,25.660000,
1929.06,11.823803180327602,0.034799235181644364,17.49163879598662,0.09133250443482543,1.495000,26.150000,
1929.07,11.11046592969252,0.032303370786516857,18.8110964332893,0.09405151459931282,1.514000,28.480000,
1929.08,10.806154013218055,0.030897009966777408,19.634703196347033,0.09677460466960142,1.533000,30.100000,
1929.09,10.715997808857866,0.030031948881789134,20.167525773195877,0.09947177836924959,1.552000,31.300000,
1929.1,12.64447240808922,0.033940693104680245,17.80534351145038,0.10219092621355075,1.572000,27.990000,
1929.11,12.957686413444478,0.04664723032069971,12.935260842237586,0.10499640528958776,1.591000,20.580000,
1929.12,13.363842421710604,0.04532710280373832,13.291925465838508,0.10771451699491319,1.610000,21.400000,
1930.01,14.048869539075307,0.044716720405343156,13.943481053307645,0.11047124400902653,1.557000,21.710000,
1930.02,14.53145130316425,0.04211963589076723,15.34930139720559,0.10838395385995936,1.503000,23.070000,
1930.03,14.477368765624915,0.04062238930659983,16.51034482758621,0.10624261359926823,1.450000,23.940000,
1930.04,13.041873610934648,0.03822859387274156,18.224767358625627,0.10423062056105126,1.397000,25.460000,
1930.05,13.31105441247006,0.04069340016708437,17.82576321667908,0.10221977342008248,1.343000,23.940000,
1930.06,14.234857095732266,0.04530669144981413,16.682170542635657,0.10017123456407617,1.290000,21.520000,
1930.07,13.937302241215832,0.04633428300094967,17.0250606305578,0.0982111287220846,1.237000,21.060000,
1930.08,13.488737745885956,0.04697931697931698,17.57396449704142,0.096275139257747,1.183000,20.790000,
1930.09,12.838908278914102,0.04704042348411935,18.389380530973455,0.09429955750043328,1.130000,20.780000,
1930.1,14.412022529337824,0.05459263392857142,16.638811513463327,0.09239591521786927,1.077000,17.920000,
1930.11,14.900223812416819,0.05891696750902527,16.246334310850443,0.09056253183807028,1.023000,16.620000,
1930.12,15.072409151470174,0.06318504190844616,15.989690721649485,0.08865359244994919,0.970000,15.510000,
1931.01,14.229813645005668,0.06049436795994994,17,0.08682809985354578,0.940000,15.980000,
1931.02,11.956685326930625,0.055424418604651166,18.901098901098898,0.0798773687331753,0.910000,17.200000,
1931.03,10.565167894848452,0.053622361665715906,19.920454545454547,0.07311364003533005,0.880000,17.530000,
1931.04,11.06154182727574,0.058430012610340476,18.658823529411766,0.06661079336267162,0.850000,15.860000,
1931.05,11.622705682666751,0.0637334263782275,17.475609756097562,0.06029493848929923,0.820000,14.330000,
1931.06,11.074200057041264,0.06488824801730354,17.556962025316455,0.054123231261822946,0.790000,13.870000,
1931.07,9.452435853881333,0.06187718073970691,18.855263157894736,0.04813552382561381,0.760000,14.330000,
1931.08,8.863136585249423,0.0628273381294964,19.04109589041096,0.042288802227965494,0.730000,13.900000,
1931.09,10.480253439796181,0.07269653423499577,16.900000000000002,0.03653756997141078,0.700000,11.830000,
1931.1,10.800740233818342,0.08260487804878049,15.298507462686567,0.030921295269422666,0.670000,10.250000,
1931.11,10.523435735247103,0.08020211742059673,16.234375,0.02543582925032495,0.640000,10.390000,
1931.12,10.168852991634376,0.0971563981042654,13.836065573770492,0.01999308471488148,0.610000,8.440000,
1932.01,9.587162809243567,0.09557831325301204,13.989549974717681,0.014667525904372702,0.593300,8.300000,
1932.02,9.10468507002121,0.0931591737545565,14.270851395873072,0.010297703068902875,0.576700,8.230000,
1932.03,8.636143712214324,0.08958837772397095,14.749999999999998,0.005916278223748961,0.560000,8.260000,
1932.04,8.21273663456658,0.1135828025477707,11.558991349162525,0.0015507900553359821,0.543300,6.280000,
1932.05,7.92122876873482,0.12462794918330308,10.461363204860453,-0.002809243791182525,0.526700,5.510000,
1932.06,7.792270204113621,0.13836477987421386,9.352941176470587,-0.007172873337473962,0.510000,4.770000,
1932.07,6.94270607240027,0.1264071856287425,10.156091627812689,-0.011542571792527379,0.493300,5.010000,
1932.08,6.231765484138478,0.08057104913678619,15.796098174952801,-0.015922827276178997,0.476700,7.530000,
1932.09,3.93539801476213,0.07021791767554479,17.956521739130434,-0.020323014515276516,0.460000,8.260000,
1932.1,5.229396287004906,0.07771067415730337,16.061357996841867,-0.0247489777103429,0.443300,7.120000,
1932.11,4.336309645260659,0.07470921985815603,16.522146707288492,-0.029183199968612294,0.426700,7.050000,
1932.12,3.6813892761038804,0.07331378299120234,16.634146341463417,-0.03365968823917387,0.410000,6.820000,
1933.01,2.5524548382245382,0.06981664315937941,17.187878787878788,-0.03816252689123545,0.412500,7.090000,
1933.02,3.0286395037631504,0.0784,15.060240963855422,-0.0410350164033757,0.415000,6.250000,
1933.03,2.589881604149143,0.07784911717495986,14.922155688622755,-0.04395753836585925,0.417500,6.230000,
1933.04,2.129417256501441,0.06966618287373004,16.404761904761905,-0.046923379658306064,0.420000,6.890000,
1933.05,-2.2821145314798073,0.05355129650507328,20.994082840236686,-0.049913991134741154,0.422500,8.870000,
1933.06,-4.990572939087385,0.04523580365736284,24.447058823529414,-0.052933669465178634,0.425000,10.390000,
1933.07,-6.4327274266439165,0.04140694568121104,26.269005847953217,-0.056007993915042076,0.427500,11.230000,
1933.08,-5.977755787181498,0.04311152764761012,24.813953488372093,-0.059127569238051736,0.430000,10.670000,
1933.09,-6.155383964051066,0.04300567107750473,24.46242774566474,-0.06228614607784089,0.432500,10.580000,
1933.1,-4.945432337014399,0.04712041884816753,21.95402298850575,-0.0655167444368846,0.435000,9.550000,
